collection,location,file_url
Gemeente,Dinkelland,https://www.dinkelland.nl/informatie-coronavirus
Gemeente,Doesburg,https://www.doesburg.nl/coronavirus
Gemeente,Dongen,https://www.dongen.nl/actueel/coronavirus.html
Gemeente,Drechterland,https://www.drechterland.nl/coronavirus
Gemeente,Drimmelen,https://drimmelen.nl/informatie-over-het-coronavirus
Gemeente,Dronten,https://www.dronten.nl/mozard/!suite86.scherm0325?mVrg=4752
Gemeente,Druten,https://www.druten.nl/corona 
Gemeente,Duiven,https://www.duiven.nl/coronavirus-0
Gemeente,Echt-Susteren,https://www.echt-susteren.nl/coronavirus-covid-19
Gemeente,Edam-Volendam,
Gemeente,Eemnes,https://www.eemnes.nl/Corona
Gemeente,Eersel,https://www.eersel.nl/corona
Gemeente,Eijsden-Margraten,https://www.eijsden-margraten.nl/coronavirus/
Gemeente,Elburg,https://www.elburg.nl/Inwoners/Nieuws/Meer_nieuws/Informatie_Coronavirus
Gemeente,Enkhuizen,
Gemeente,Epe,https://www.epe.nl/in-epe/coronavirus_42696/
Gemeente,Ermelo,
Gemeente,Etten-Leur,
Gemeente,Geertruidenberg,
Gemeente,Geldrop-Mierlo,
Gemeente,Gemert-Bakel,
Gemeente,Gennep,https://www.gennep.nl/bestuur-organisatie/coronavirus_43691/
Gemeente,Gilze en Rijen,
Gemeente,Goeree-Overflakkee,
Gemeente,Goes,https://www.goes.nl/in-de-gemeente/informatie-over-het-coronavirus_45969
Gemeente,Goirle,https://www.goirle.nl/in-de-gemeente-goirle/coronavirus.html
Gemeente,Gorinchem,
Gemeente,Grave,
Gemeente,Gulpen-Wittem,https://www.gulpen-wittem.nl/onderwerpen/corona/
Gemeente,Haaksbergen,
Gemeente,Haaren,
Gemeente,Halderberge,
Gemeente,Hardinxveld-Giessendam,
Gemeente,Harlingen,
Gemeente,Hattem,
Gemeente,Heemskerk,https://www.heemskerk.nl/laatste-nieuws/informatie-coronavirus-heemskerk
Gemeente,Heemstede,https://www.heemstede.nl/coronavirus
Gemeente,Heerde,https://www.heerde.nl/Bestuur_en_organisatie/Actueel/Coronavirus
Gemeente,Heeze-Leende,
Gemeente,Heiloo,https://www.heiloo.nl/index.php?id=4496&MP=4496-4500
Gemeente,Hellendoorn,https://www.hellendoorn.nl/wonen-leven/nieuws/informatie-over-coronavirus-covid-19-2
Gemeente,Hellevoetsluis,
Gemeente,Hendrik-Ido-Ambacht,
Gemeente,Heumen,https://www.heumen.nl/inwoners/coronavirus_45867
Gemeente,Heusden,https://www.heusden.nl/coronavirus
Gemeente,Hillegom,https://www.hillegom.nl/nieuws/nieuwsbericht/artikel/detail/News/actuele-informatie-over-het-coronavirus-827.html
Gemeente,Hilvarenbeek,https://www.hilvarenbeek.nl/voor-bewoners/informatie-over-het-coronavirus_41277/
Gemeente,Hoeksche Waard,https://www.gemeentehw.nl/informatie-coronavirus/
Gemeente,Hof van Twente,https://www.hofvantwente.nl/actueel/informatie-over-het-coronavirus.html
Gemeente,Het Hogeland,https://hethogeland.nl/coronavirus
Gemeente,Horst aan de Maas,https://www.horstaandemaas.nl/informatie-coronavirus
Gemeente,Huizen,https://www.huizen.nl/inwoner/coronavirus_43566/
Gemeente,Hulst,https://www.gemeentehulst.nl/Inwoners/Homepage_elementen/Top_6/Informatie_Coronavirus/Coronavirus
Gemeente,IJsselstein,https://www.ijsselstein.nl/mozard/!suite86.scherm0325?mPag=6840
Gemeente,Kaag en Braassem,https://www.kaagenbraassem.nl/Inwoners_en_ondernemers/Actueel/Nieuws/Gevolgen_Coronavirus
Gemeente,Kapelle,https://www.kapelle.nl/home/coronavirus_45198/
Gemeente,Koggenland,https://www.koggenland.nl/inwoners-en-ondernemers/informatie-over-het-coronavirus_44394/
Gemeente,Krimpen aan den IJssel,https://www.krimpenaandenijssel.nl/corona
Gemeente,Laarbeek,
Gemeente,Landerd,https://www.landerd.nl/inwoners-en-ondernemers/coronavirus/
Gemeente,Landgraaf,
Gemeente,Landsmeer,
Gemeente,Langedijk,https://www.gemeentelangedijk.nl/coronawijzer/lokale_maatregelen
